Id,Generation [z],color
1292,25,#0000FF
1293,25,#AAAAAA
1294,25,#FF0000
1295,25,#FF00FF
1296,25,#000000
1297,25,#00FF00
1298,25,#0000FF
1299,25,#00FF00
1300,26,#FF00FF
1301,26,#FF00FF
1302,26,#AAAAAA
1303,26,#AAAAAA
1304,26,#FF0000
1305,26,#0000FF
1306,26,#FFFF00
1307,26,#00FF00
1308,26,#FF00FF
1309,26,#000000
1310,26,#00FFFF
1311,26,#FFFF00
1312,26,#00FFFF
1313,26,#AAAAAA
1314,26,#00FFFF
1315,26,#00FFFF
1316,26,#00FFFF
1317,26,#00FF00
1318,26,#00FF00
1319,26,#FF0000
1320,26,#0000FF
1321,26,#0000FF
1322,26,#00FFFF
1323,26,#AAAAAA
1324,26,#000000
1325,26,#FF00FF
1326,26,#FF00FF
1327,26,#FF00FF
1328,26,#00FF00
1329,26,#FF00FF
1330,26,#FF0000
1331,26,#AAAAAA
1332,26,#00FFFF
1333,26,#FF00FF
1334,26,#AAAAAA
1335,26,#FF0000
1336,26,#FF00FF
1337,26,#FF0000
1338,26,#AAAAAA
1339,26,#AAAAAA
1340,26,#000000
1341,26,#AAAAAA
1342,26,#0000FF
1343,26,#AAAAAA
1344,26,#0000FF
1345,26,#000000
1346,26,#000000
1347,26,#FF0000
1348,26,#AAAAAA
1349,26,#AAAAAA
1350,27,#000000
1351,27,#00FFFF
1352,27,#0000FF
1353,27,#FFFF00
1354,27,#AAAAAA
1355,27,#AAAAAA
1356,27,#0000FF
1357,27,#FFFF00
1358,27,#FF00FF
1359,27,#AAAAAA
1360,27,#FFFF00
1361,27,#000000
1362,27,#000000
1363,27,#FFFF00
1364,27,#FF00FF
1365,27,#0000FF
1366,27,#FF0000
1367,27,#FF00FF
1368,27,#AAAAAA
1369,27,#AAAAAA
1370,27,#FFFF00
1371,27,#FF0000
1372,27,#FFFF00
1373,27,#FFFF00
1374,27,#FF00FF
1375,27,#AAAAAA
1376,27,#FF0000
1377,27,#00FF00
1378,27,#FFFF00
1379,27,#FFFF00
1380,27,#FF00FF
1381,27,#00FF00
1382,27,#00FF00
1383,27,#FFFF00
1384,27,#AAAAAA
1385,27,#FF00FF
1386,27,#FFFF00
1387,27,#FF00FF
1388,27,#FF00FF
1389,27,#FF00FF
1390,27,#AAAAAA
1391,27,#0000FF
1392,27,#FF00FF
1393,27,#FF0000
1394,27,#AAAAAA
1395,27,#FF0000
1396,27,#FF00FF
1397,27,#00FF00
1398,27,#00FFFF
1399,27,#FF00FF
1400,28,#AAAAAA
1401,28,#0000FF
1402,28,#AAAAAA
1403,28,#00FF00
1404,28,#FF00FF
1405,28,#FFFF00
1406,28,#000000
1407,28,#0000FF
1408,28,#00FF00
1409,28,#00FFFF
1410,28,#AAAAAA
1411,28,#AAAAAA
1412,28,#AAAAAA
1413,28,#AAAAAA
1414,28,#AAAAAA
1415,28,#FF00FF
1416,28,#AAAAAA
1417,28,#FF0000
1418,28,#FF0000
1419,28,#FF00FF
1420,28,#AAAAAA
1421,28,#0000FF
1422,28,#FFFF00
1423,28,#AAAAAA
1424,28,#FF00FF
1425,28,#FFFF00
1426,28,#FFFF00
1427,28,#00FF00
1428,28,#FF00FF
1429,28,#FFFF00
1430,28,#AAAAAA
1431,28,#FF00FF
1432,28,#AAAAAA
1433,28,#FF0000
1434,28,#FF00FF
1435,28,#AAAAAA
1436,28,#000000
1437,28,#0000FF
1438,28,#AAAAAA
1439,28,#FFFF00
1440,28,#FF00FF
1441,28,#FFFF00
1442,28,#0000FF
1443,28,#FF00FF
1444,28,#FF0000
1445,28,#FF00FF
1446,28,#AAAAAA
1447,28,#0000FF
1448,28,#000000
1449,28,#000000
1450,29,#000000
1451,29,#FF00FF
1452,29,#AAAAAA
1453,29,#FF0000
1454,29,#00FF00
1455,29,#FF00FF
1456,29,#00FFFF
1457,29,#FF00FF
1458,29,#AAAAAA
1459,29,#000000
1460,29,#00FFFF
1461,29,#FF0000
1462,29,#AAAAAA
1463,29,#0000FF
1464,29,#AAAAAA
1465,29,#00FFFF
1466,29,#00FFFF
1467,29,#FF00FF
1468,29,#AAAAAA
1469,29,#FF00FF
1470,29,#AAAAAA
1471,29,#AAAAAA
1472,29,#FFFF00
1473,29,#0000FF
1474,29,#FF00FF
1475,29,#FF00FF
1476,29,#AAAAAA
1477,29,#FF0000
1478,29,#AAAAAA
1479,29,#FF00FF
1480,29,#AAAAAA
1481,29,#0000FF
1482,29,#FF0000
1483,29,#FF0000
1484,29,#FF0000
1485,29,#00FF00
1486,29,#FFFF00
1487,29,#FFFF00
1488,29,#0000FF
1489,29,#0000FF
1490,29,#000000
1491,29,#FF00FF
1492,29,#AAAAAA
1493,29,#FF0000
1494,29,#0000FF
1495,29,#FF00FF
1496,29,#FFFF00
1497,29,#00FF00
1498,29,#000000
1499,29,#AAAAAA
1500,30,#0000FF
1501,30,#000000
1502,30,#AAAAAA
1503,30,#AAAAAA
1504,30,#AAAAAA
1505,30,#0000FF
1506,30,#AAAAAA
1507,30,#FFFF00
1508,30,#00FFFF
1509,30,#AAAAAA
1510,30,#FF00FF
1511,30,#00FF00
1512,30,#AAAAAA
1513,30,#FF0000
1514,30,#FF00FF
1515,30,#00FFFF
1516,30,#000000
1517,30,#FFFF00
1518,30,#AAAAAA
1519,30,#FFFF00
1520,30,#AAAAAA
1521,30,#00FF00
1522,30,#0000FF
1523,30,#FF00FF
1524,30,#AAAAAA
1525,30,#00FF00
1526,30,#FF0000
1527,30,#FF00FF
1528,30,#AAAAAA
1529,30,#FF00FF
1530,30,#AAAAAA
1531,30,#0000FF
1532,30,#FF00FF
1533,30,#FFFF00
1534,30,#000000
1535,30,#AAAAAA
1536,30,#FF00FF
1537,30,#0000FF
1538,30,#AAAAAA
1539,30,#FF0000
1540,30,#00FF00
1541,30,#00FFFF
1542,30,#AAAAAA
1543,30,#FFFF00
1544,30,#AAAAAA
1545,30,#00FF00
1546,30,#FF00FF
1547,30,#FFFF00
1548,30,#000000
1549,30,#FF00FF
1550,31,#AAAAAA
1551,31,#FF0000
1552,31,#00FFFF
1553,31,#00FFFF
1554,31,#0000FF
1555,31,#00FFFF
1556,31,#FF00FF
1557,31,#0000FF
1558,31,#FF00FF
1559,31,#FFFF00
1560,31,#FFFF00
1561,31,#FF0000
1562,31,#00FFFF
1563,31,#000000
1564,31,#AAAAAA
1565,31,#FFFF00
1566,31,#AAAAAA
1567,31,#AAAAAA
1568,31,#00FFFF
1569,31,#00FF00
1570,31,#FF0000
1571,31,#FFFF00
1572,31,#AAAAAA
1573,31,#0000FF
1574,31,#AAAAAA
1575,31,#0000FF
1576,31,#00FF00
1577,31,#FF00FF
1578,31,#FF00FF
1579,31,#00FF00
1580,31,#FFFF00
1581,31,#AAAAAA
1582,31,#FF0000
1583,31,#FF0000
1584,31,#FF00FF
1585,31,#AAAAAA
1586,31,#FF00FF
1587,31,#0000FF
1588,31,#000000
1589,31,#FFFF00
1590,31,#0000FF
1591,31,#FFFF00
1592,31,#00FFFF
1593,31,#FFFF00
1594,31,#AAAAAA
1595,31,#000000
1596,31,#FF0000
1597,31,#00FFFF
1598,31,#FF00FF
1599,31,#AAAAAA
1600,32,#AAAAAA
1601,32,#AAAAAA
1602,32,#FF0000
1603,32,#FF0000
1604,32,#FF00FF
1605,32,#AAAAAA
1606,32,#000000
1607,32,#00FFFF
1608,32,#FF00FF
1609,32,#FF0000
1610,32,#FFFF00
1611,32,#FF00FF
1612,32,#AAAAAA
1613,32,#00FFFF
1614,32,#FF0000
1615,32,#AAAAAA
1616,32,#000000
1617,32,#AAAAAA
1618,32,#AAAAAA
1619,32,#00FFFF
1620,32,#AAAAAA
1621,32,#FF00FF
1622,32,#AAAAAA
1623,32,#FFFF00
1624,32,#AAAAAA
1625,32,#00FF00
1626,32,#AAAAAA
1627,32,#FF00FF
1628,32,#AAAAAA
1629,32,#AAAAAA
1630,32,#FF00FF
1631,32,#AAAAAA
1632,32,#FF00FF
1633,32,#AAAAAA
1634,32,#FF0000
1635,32,#AAAAAA
1636,32,#FF00FF
1637,32,#000000
1638,32,#FF00FF
1639,32,#FFFF00
1640,32,#FF00FF
1641,32,#FF00FF
1642,32,#FF00FF
1643,32,#AAAAAA
1644,32,#AAAAAA
1645,32,#FF00FF
1646,32,#FFFF00
1647,32,#AAAAAA
1648,32,#0000FF
1649,32,#FF00FF
1650,33,#AAAAAA
1651,33,#FFFF00
1652,33,#AAAAAA
1653,33,#AAAAAA
1654,33,#FF00FF
1655,33,#FF00FF
1656,33,#AAAAAA
1657,33,#AAAAAA
1658,33,#FF00FF
1659,33,#AAAAAA
1660,33,#FF00FF
1661,33,#000000
1662,33,#FF00FF
1663,33,#FFFF00
1664,33,#00FF00
1665,33,#FF00FF
1666,33,#FF00FF
1667,33,#00FF00
1668,33,#00FFFF
1669,33,#FF0000
1670,33,#AAAAAA
1671,33,#AAAAAA
1672,33,#FF00FF
1673,33,#AAAAAA
1674,33,#FF00FF
1675,33,#FF0000
1676,33,#FFFF00
1677,33,#FF00FF
1678,33,#FF00FF
1679,33,#AAAAAA
1680,33,#FF0000
1681,33,#FF00FF
1682,33,#FF00FF
1683,33,#00FFFF
1684,33,#AAAAAA
1685,33,#FF00FF
1686,33,#00FF00
1687,33,#FFFF00
1688,33,#FFFF00
1689,33,#FF00FF
1690,33,#FF00FF
1691,33,#FF0000
1692,33,#AAAAAA
1693,33,#000000
1694,33,#FFFF00
1695,33,#FF00FF
1696,33,#000000
1697,33,#FF0000
1698,33,#0000FF
1699,33,#FF00FF
1700,34,#FFFF00
1701,34,#AAAAAA
1702,34,#FF0000
1703,34,#FF00FF
1704,34,#AAAAAA
1705,34,#00FFFF
1706,34,#00FFFF
1707,34,#FF0000
1708,34,#00FF00
1709,34,#FF00FF
1710,34,#FF00FF
1711,34,#000000
1712,34,#FFFF00
1713,34,#FF00FF
1714,34,#0000FF
1715,34,#FF00FF
1716,34,#FF0000
1717,34,#0000FF
1718,34,#AAAAAA
1719,34,#FFFF00
1720,34,#00FF00
1721,34,#FF00FF
1722,34,#00FFFF
1723,34,#0000FF
1724,34,#AAAAAA
1725,34,#00FF00
1726,34,#FF00FF
1727,34,#AAAAAA
1728,34,#FF00FF
1729,34,#00FF00
1730,34,#FF00FF
1731,34,#FF00FF
1732,34,#FF0000
1733,34,#FF00FF
1734,34,#00FFFF
1735,34,#AAAAAA
1736,34,#AAAAAA
1737,34,#AAAAAA
1738,34,#FF00FF
1739,34,#FF00FF
1740,34,#0000FF
1741,34,#FFFF00
1742,34,#FF0000
1743,34,#00FFFF
1744,34,#AAAAAA
1745,34,#FF0000
1746,34,#FF00FF
1747,34,#00FF00
1748,34,#00FFFF
1749,34,#FF0000
1750,35,#0000FF
1751,35,#FF00FF
1752,35,#00FFFF
1753,35,#0000FF
1754,35,#FFFF00
1755,35,#00FFFF
1756,35,#AAAAAA
1757,35,#AAAAAA
1758,35,#FF0000
1759,35,#AAAAAA
1760,35,#FF0000
1761,35,#00FFFF
1762,35,#0000FF
1763,35,#FF00FF
1764,35,#0000FF
1765,35,#AAAAAA
1766,35,#AAAAAA
1767,35,#AAAAAA
1768,35,#FF0000
1769,35,#0000FF
1770,35,#FF0000
1771,35,#0000FF
1772,35,#AAAAAA
1773,35,#FF00FF
1774,35,#AAAAAA
1775,35,#FF0000
1776,35,#FFFF00
1777,35,#0000FF
1778,35,#FF0000
1779,35,#AAAAAA
1780,35,#0000FF
1781,35,#FFFF00
1782,35,#FF00FF
1783,35,#FF0000
1784,35,#FFFF00
1785,35,#FF0000
1786,35,#FF00FF
1787,35,#AAAAAA
1788,35,#AAAAAA
1789,35,#FF00FF
1790,35,#FFFF00
1791,35,#00FF00
1792,35,#FF00FF
1793,35,#AAAAAA
1794,35,#FF00FF
1795,35,#AAAAAA
1796,35,#0000FF
1797,35,#AAAAAA
1798,35,#AAAAAA
1799,35,#FFFF00
1800,36,#00FF00
1801,36,#FF00FF
1802,36,#FFFF00
1803,36,#FF00FF
1804,36,#FF00FF
1805,36,#FF00FF
1806,36,#FF00FF
1807,36,#FF0000
1808,36,#FFFF00
1809,36,#FF00FF
1810,36,#FF00FF
1811,36,#FF00FF
1812,36,#FFFF00
1813,36,#000000
1814,36,#000000
1815,36,#FF00FF
1816,36,#AAAAAA
1817,36,#AAAAAA
1818,36,#FF00FF
1819,36,#FF00FF
1820,36,#0000FF
1821,36,#FF00FF
1822,36,#FF00FF
1823,36,#FF0000
1824,36,#000000
1825,36,#FF00FF
1826,36,#FF00FF
1827,36,#000000
1828,36,#AAAAAA
1829,36,#000000
1830,36,#000000
1831,36,#AAAAAA
1832,36,#FFFF00
1833,36,#00FFFF
1834,36,#0000FF
1835,36,#0000FF
1836,36,#AAAAAA
1837,36,#FF0000
1838,36,#AAAAAA
1839,36,#000000
1840,36,#FF00FF
1841,36,#FF00FF
1842,36,#FF00FF
1843,36,#FF00FF
1844,36,#FF00FF
1845,36,#AAAAAA
1846,36,#00FFFF
1847,36,#AAAAAA
1848,36,#FFFF00
1849,36,#FF00FF
1850,37,#00FFFF
1851,37,#FFFF00
1852,37,#000000
1853,37,#FFFF00
1854,37,#FF00FF
1855,37,#0000FF
1856,37,#FF0000
1857,37,#FF0000
1858,37,#0000FF
1859,37,#000000
1860,37,#00FFFF
1861,37,#AAAAAA
1862,37,#0000FF
1863,37,#00FFFF
1864,37,#FF0000
1865,37,#FF00FF
1866,37,#AAAAAA
1867,37,#FFFF00
1868,37,#0000FF
1869,37,#FF0000
1870,37,#FF0000
1871,37,#AAAAAA
1872,37,#0000FF
1873,37,#0000FF
1874,37,#FF0000
1875,37,#FF0000
1876,37,#FF00FF
1877,37,#FF00FF
1878,37,#AAAAAA
1879,37,#AAAAAA
1880,37,#00FFFF
1881,37,#000000
1882,37,#FFFF00
1883,37,#00FFFF
1884,37,#FF00FF
1885,37,#00FFFF
1886,37,#AAAAAA
1887,37,#FF0000
1888,37,#FF0000
1889,37,#FF00FF
1890,37,#AAAAAA
1891,37,#00FFFF
1892,37,#FF0000
1893,37,#AAAAAA
1894,37,#000000
1895,37,#AAAAAA
1896,37,#00FF00
1897,37,#00FFFF
1898,37,#FF00FF
1899,37,#FF00FF
1900,38,#000000
1901,38,#FF00FF
1902,38,#AAAAAA
1903,38,#FF00FF
1904,38,#00FFFF
1905,38,#AAAAAA
1906,38,#AAAAAA
1907,38,#FF00FF
1908,38,#AAAAAA
1909,38,#000000
1910,38,#AAAAAA
1911,38,#0000FF
1912,38,#00FF00
1913,38,#AAAAAA
1914,38,#FFFF00
1915,38,#FF00FF
1916,38,#FFFF00
1917,38,#FF00FF
1918,38,#00FFFF
1919,38,#AAAAAA
1920,38,#000000
1921,38,#AAAAAA
1922,38,#0000FF
1923,38,#AAAAAA
1924,38,#0000FF
1925,38,#0000FF
1926,38,#AAAAAA
1927,38,#FF00FF
1928,38,#00FFFF
1929,38,#0000FF
1930,38,#FFFF00
1931,38,#AAAAAA
1932,38,#FFFF00
1933,38,#AAAAAA
1934,38,#FFFF00
1935,38,#000000
1936,38,#FF0000
1937,38,#FF00FF
1938,38,#FF00FF
1939,38,#0000FF
1940,38,#AAAAAA
1941,38,#FF00FF
1942,38,#FF00FF
1943,38,#FF00FF
1944,38,#000000
1945,38,#FF00FF
1946,38,#0000FF
1947,38,#FFFF00
1948,38,#0000FF
1949,38,#AAAAAA
1950,39,#0000FF
1951,39,#FF0000
1952,39,#FF0000
1953,39,#FF00FF
1954,39,#FFFF00
1955,39,#FF00FF
1956,39,#AAAAAA
1957,39,#FF0000
1958,39,#FF00FF
1959,39,#FF00FF
1960,39,#FF0000
1961,39,#00FFFF
1962,39,#AAAAAA
1963,39,#FF0000
1964,39,#AAAAAA
1965,39,#0000FF
1966,39,#0000FF
1967,39,#000000
1968,39,#FFFF00
1969,39,#FF00FF
1970,39,#AAAAAA
1971,39,#00FF00
1972,39,#AAAAAA
1973,39,#AAAAAA
1974,39,#000000
1975,39,#00FFFF
1976,39,#AAAAAA
1977,39,#00FFFF
1978,39,#00FF00
1979,39,#00FF00
1980,39,#00FFFF
1981,39,#AAAAAA
1982,39,#AAAAAA
1983,39,#0000FF
1984,39,#FFFF00
1985,39,#FF0000
1986,39,#FF0000
1987,39,#AAAAAA
1988,39,#FF00FF
1989,39,#AAAAAA
1990,39,#FFFF00
1991,39,#FF00FF
1992,39,#FF00FF
1993,39,#0000FF
1994,39,#FF00FF
1995,39,#AAAAAA
1996,39,#FF0000
1997,39,#00FFFF
1998,39,#AAAAAA
1999,39,#FF00FF
2000,40,#AAAAAA
2001,40,#FF00FF
2002,40,#FFFF00
2003,40,#AAAAAA
2004,40,#FF00FF
2005,40,#0000FF
2006,40,#AAAAAA
2007,40,#00FFFF
2008,40,#AAAAAA
2009,40,#AAAAAA
2010,40,#FFFF00
2011,40,#0000FF
2012,40,#FFFF00
2013,40,#FF00FF
2014,40,#0000FF
2015,40,#FF0000
2016,40,#FF00FF
2017,40,#AAAAAA
2018,40,#FF0000
2019,40,#AAAAAA
2020,40,#FF00FF
2021,40,#AAAAAA
2022,40,#AAAAAA
2023,40,#FF00FF
2024,40,#00FF00
2025,40,#FF0000
2026,40,#FFFF00
2027,40,#00FFFF
2028,40,#FF00FF
2029,40,#00FF00
2030,40,#0000FF
2031,40,#00FF00
2032,40,#FF00FF
2033,40,#FF00FF
2034,40,#AAAAAA
2035,40,#0000FF
2036,40,#0000FF
2037,40,#FF00FF
2038,40,#000000
2039,40,#FFFF00
2040,40,#FF00FF
2041,40,#AAAAAA
2042,40,#0000FF
2043,40,#FF00FF
2044,40,#FF0000
2045,40,#FF00FF
2046,40,#FFFF00
2047,40,#FF0000
2048,40,#FFFF00
2049,40,#FFFF00
2050,41,#FF00FF
2051,41,#FF00FF
2052,41,#FFFF00
2053,41,#0000FF
2054,41,#FF0000
2055,41,#00FFFF
2056,41,#FF0000
2057,41,#FF00FF
2058,41,#FFFF00
2059,41,#00FF00
2060,41,#FF0000
2061,41,#FF00FF
2062,41,#0000FF
2063,41,#FF0000
2064,41,#FFFF00
2065,41,#FFFF00
2066,41,#000000
2067,41,#FFFF00
2068,41,#FF00FF
2069,41,#0000FF
2070,41,#AAAAAA
2071,41,#AAAAAA
2072,41,#AAAAAA
2073,41,#FFFF00
2074,41,#FF0000
2075,41,#AAAAAA
2076,41,#AAAAAA
2077,41,#AAAAAA
2078,41,#FF00FF
2079,41,#FF00FF
2080,41,#FFFF00
2081,41,#AAAAAA
2082,41,#FF00FF
2083,41,#FF0000
2084,41,#00FFFF
2085,41,#FF00FF
2086,41,#FF00FF
2087,41,#FF00FF
2088,41,#FF00FF
2089,41,#AAAAAA
2090,41,#0000FF
2091,41,#FFFF00
2092,41,#AAAAAA
2093,41,#AAAAAA
2094,41,#0000FF
2095,41,#FFFF00
2096,41,#FF0000
2097,41,#000000
2098,41,#AAAAAA
2099,41,#FF00FF
2100,42,#AAAAAA
2101,42,#AAAAAA
2102,42,#FF0000
2103,42,#FF00FF
2104,42,#FF0000
2105,42,#FF00FF
2106,42,#000000
2107,42,#000000
2108,42,#FFFF00
2109,42,#AAAAAA
2110,42,#000000
2111,42,#FF00FF
2112,42,#0000FF
2113,42,#000000
2114,42,#AAAAAA
2115,42,#000000
2116,42,#AAAAAA
2117,42,#AAAAAA
2118,42,#00FFFF
2119,42,#FF00FF
2120,42,#00FF00
2121,42,#0000FF
2122,42,#FF00FF
2123,42,#00FFFF
2124,42,#FF00FF
2125,42,#AAAAAA
2126,42,#AAAAAA
2127,42,#FF00FF
2128,42,#FF00FF
2129,42,#000000
2130,42,#FF00FF
2131,42,#FF00FF
2132,42,#FF0000
2133,42,#00FF00
2134,42,#0000FF
2135,42,#FFFF00
2136,42,#AAAAAA
2137,42,#AAAAAA
2138,42,#FF00FF
2139,42,#0000FF
2140,42,#FF0000
2141,42,#FF00FF
2142,42,#FFFF00
2143,42,#FFFF00
2144,42,#00FF00
2145,42,#AAAAAA
2146,42,#FF0000
2147,42,#0000FF
2148,42,#FF0000
2149,42,#00FFFF
2150,43,#AAAAAA
2151,43,#FFFF00
2152,43,#AAAAAA
2153,43,#000000
2154,43,#00FFFF
2155,43,#AAAAAA
2156,43,#FF00FF
2157,43,#00FFFF
2158,43,#AAAAAA
2159,43,#000000
2160,43,#FF0000
2161,43,#AAAAAA
2162,43,#00FFFF
2163,43,#AAAAAA
2164,43,#FF00FF
2165,43,#FF00FF
2166,43,#AAAAAA
2167,43,#000000
2168,43,#AAAAAA
2169,43,#AAAAAA
2170,43,#00FF00
2171,43,#AAAAAA
2172,43,#00FF00
2173,43,#FF00FF
2174,43,#FF00FF
2175,43,#FF00FF
2176,43,#FFFF00
2177,43,#00FFFF
2178,43,#FF0000
2179,43,#00FFFF
2180,43,#AAAAAA
2181,43,#FFFF00
2182,43,#FFFF00
2183,43,#AAAAAA
2184,43,#00FF00
2185,43,#00FFFF
2186,43,#FFFF00
2187,43,#FF00FF
2188,43,#FF00FF
2189,43,#FF00FF
2190,43,#FF00FF
2191,43,#AAAAAA
2192,43,#FF00FF
2193,43,#FF0000
2194,43,#AAAAAA
2195,43,#00FF00
2196,43,#AAAAAA
2197,43,#00FFFF
2198,43,#FF0000
2199,43,#AAAAAA
2200,44,#FF0000
2201,44,#FFFF00
2202,44,#FF0000
2203,44,#0000FF
2204,44,#FF00FF
2205,44,#FF00FF
2206,44,#FF0000
2207,44,#00FFFF
2208,44,#AAAAAA
2209,44,#000000
2210,44,#FF00FF
2211,44,#AAAAAA
2212,44,#0000FF
2213,44,#AAAAAA
2214,44,#FF0000
2215,44,#FF0000
2216,44,#0000FF
2217,44,#FF00FF
2218,44,#FF0000
2219,44,#FF00FF
2220,44,#0000FF
2221,44,#AAAAAA
2222,44,#0000FF
2223,44,#FF00FF
2224,44,#AAAAAA
2225,44,#0000FF
2226,44,#FF0000
2227,44,#FF00FF
2228,44,#FF00FF
2229,44,#00FF00
2230,44,#000000
2231,44,#0000FF
2232,44,#AAAAAA
2233,44,#FF00FF
2234,44,#FFFF00
2235,44,#FF00FF
2236,44,#FF00FF
2237,44,#FFFF00
2238,44,#0000FF
2239,44,#FFFF00
2240,44,#FFFF00
2241,44,#FF00FF
2242,44,#FF0000
2243,44,#FFFF00
2244,44,#00FFFF
2245,44,#FF0000
2246,44,#FFFF00
2247,44,#FF0000
2248,44,#FF00FF
2249,44,#FF0000
2250,45,#FF00FF
2251,45,#FFFF00
2252,45,#AAAAAA
2253,45,#FF0000
2254,45,#AAAAAA
2255,45,#FF0000
2256,45,#AAAAAA
2257,45,#000000
2258,45,#FFFF00
2259,45,#FFFF00
2260,45,#000000
2261,45,#000000
2262,45,#FF00FF
2263,45,#00FF00
2264,45,#FF00FF
2265,45,#AAAAAA
2266,45,#FF00FF
2267,45,#FF00FF
2268,45,#FF00FF
2269,45,#0000FF
2270,45,#00FFFF
2271,45,#FFFF00
2272,45,#AAAAAA
2273,45,#FF0000
2274,45,#AAAAAA
2275,45,#FFFF00
2276,45,#AAAAAA
2277,45,#AAAAAA
2278,45,#FF00FF
2279,45,#FFFF00
2280,45,#FF00FF
2281,45,#FF0000
2282,45,#FF0000
2283,45,#0000FF
2284,45,#000000
2285,45,#FF00FF
2286,45,#FF0000
2287,45,#FFFF00
2288,45,#AAAAAA
2289,45,#FF0000
2290,45,#0000FF
2291,45,#FF00FF
2292,45,#0000FF
2293,45,#AAAAAA
2294,45,#00FFFF
2295,45,#FF00FF
2296,45,#FF00FF
2297,45,#FF0000
2298,45,#000000
2299,45,#FF00FF
2300,46,#00FFFF
2301,46,#FF0000
2302,46,#FFFF00
2303,46,#FF0000
2304,46,#FF00FF
2305,46,#00FF00
2306,46,#000000
2307,46,#00FF00
2308,46,#AAAAAA
2309,46,#AAAAAA
2310,46,#0000FF
2311,46,#000000
2312,46,#FF00FF
2313,46,#00FF00
2314,46,#FF00FF
2315,46,#AAAAAA
2316,46,#FF00FF
2317,46,#FFFF00
2318,46,#00FF00
2319,46,#FF0000
2320,46,#FF00FF
2321,46,#AAAAAA
2322,46,#FF00FF
2323,46,#FF00FF
2324,46,#FF00FF
2325,46,#AAAAAA
2326,46,#FF0000
2327,46,#000000
2328,46,#FF00FF
2329,46,#000000
2330,46,#FFFF00
2331,46,#AAAAAA
2332,46,#0000FF
2333,46,#FF00FF
2334,46,#00FFFF
2335,46,#FF00FF
2336,46,#AAAAAA
2337,46,#FFFF00
2338,46,#00FFFF
2339,46,#FF00FF
2340,46,#00FFFF
2341,46,#FF0000
2342,46,#AAAAAA
2343,46,#FFFF00
2344,46,#FF00FF
2345,46,#0000FF
2346,46,#FF0000
2347,46,#FFFF00
2348,46,#000000
2349,46,#FF00FF
2350,47,#000000
2351,47,#FF00FF
2352,47,#FFFF00
2353,47,#AAAAAA
2354,47,#00FF00
2355,47,#FF0000
2356,47,#FF00FF
2357,47,#0000FF
2358,47,#FF00FF
2359,47,#AAAAAA
2360,47,#00FF00
2361,47,#FFFF00
2362,47,#AAAAAA
2363,47,#FF00FF
2364,47,#FF00FF
2365,47,#AAAAAA
2366,47,#FF00FF
2367,47,#AAAAAA
2368,47,#FF0000
2369,47,#0000FF
2370,47,#000000
2371,47,#00FF00
2372,47,#AAAAAA
2373,47,#AAAAAA
2374,47,#FF00FF
2375,47,#AAAAAA
2376,47,#AAAAAA
2377,47,#FF0000
2378,47,#FF00FF
2379,47,#FF0000
2380,47,#FFFF00
2381,47,#FFFF00
2382,47,#FFFF00
2383,47,#FFFF00
2384,47,#AAAAAA
2385,47,#FFFF00
2386,47,#AAAAAA
2387,47,#FF00FF
2388,47,#AAAAAA
2389,47,#AAAAAA
2390,47,#FF00FF
2391,47,#00FFFF
2392,47,#FF0000
2393,47,#FF0000
2394,47,#FF00FF
2395,47,#000000
2396,47,#AAAAAA
2397,47,#FF00FF
2398,47,#FF00FF
2399,47,#000000
2400,48,#FFFF00
2401,48,#FFFF00
2402,48,#AAAAAA
2403,48,#AAAAAA
2404,48,#FF00FF
2405,48,#FFFF00
2406,48,#AAAAAA
2407,48,#FF00FF
2408,48,#00FFFF
2409,48,#000000
2410,48,#0000FF
2411,48,#FF00FF
2412,48,#00FFFF
2413,48,#FF00FF
2414,48,#FF0000
2415,48,#FF0000
2416,48,#FF0000
2417,48,#AAAAAA
2418,48,#AAAAAA
2419,48,#FF00FF
2420,48,#00FF00
2421,48,#AAAAAA
2422,48,#FFFF00
2423,48,#0000FF
2424,48,#FF00FF
2425,48,#AAAAAA
2426,48,#AAAAAA
2427,48,#FF00FF
2428,48,#FF00FF
2429,48,#00FFFF
2430,48,#FF00FF
2431,48,#0000FF
2432,48,#FF00FF
2433,48,#FF00FF
2434,48,#FF0000
2435,48,#000000
2436,48,#FF00FF
2437,48,#FF00FF
2438,48,#AAAAAA
2439,48,#AAAAAA
2440,48,#AAAAAA
2441,48,#0000FF
2442,48,#000000
2443,48,#FF00FF
2444,48,#00FF00
2445,48,#FF00FF
2446,48,#FF0000
2447,48,#000000
2448,48,#0000FF
2449,48,#FF00FF
2450,49,#FF00FF
2451,49,#AAAAAA
2452,49,#AAAAAA
2453,49,#FF00FF
2454,49,#FFFF00
2455,49,#FF0000
2456,49,#AAAAAA
2457,49,#AAAAAA
2458,49,#AAAAAA
2459,49,#FF00FF
2460,49,#FFFF00
2461,49,#AAAAAA
2462,49,#00FF00
2463,49,#FFFF00
2464,49,#AAAAAA
2465,49,#00FF00
2466,49,#FF00FF
2467,49,#AAAAAA
2468,49,#00FFFF
2469,49,#FF00FF
2470,49,#000000
2471,49,#FF0000
2472,49,#AAAAAA
2473,49,#AAAAAA
2474,49,#00FF00
2475,49,#FF00FF
2476,49,#00FF00
2477,49,#00FFFF
2478,49,#FF00FF
2479,49,#AAAAAA
2480,49,#00FFFF
